userid,test_group,first_visit_at,order_completed_at,time_to_order,region,marketing_group,product_review,successful_orders,average_receipt_rub,read_pushes
4caa59eebacc4b9885e94b4e27ba4b68,unparticipation,2022-03-15,2022-03-19,109,Kazan,social_media,video_and_photo,2,83252,5
17fa9e9ab9194bbc8ba3d44d2ae75fae,unparticipation,2022-03-20,2022-03-25,143,Chelyabinsk,email_maketing,text,14,17643,26
fb590db50aba497e8e101c9e85e7e3db,unparticipation,2022-03-13,2022-03-18,137,Novosibirsk,email_maketing,no_reviews,13,20506,16
6d4208d2343e4ef7aa3f6e2c2f8d513a,unparticipation,2022-03-11,2022-03-15,108,Yekaterinburg,target,photo,2,73829,18
324af507761b4ee2a40aee9302d132ee,unparticipation,2022-03-02,2022-03-07,142,Moscow,social_media,photo,13,27015,14
fbc2de90800a4c35b2b2887eeae8ceb7,unparticipation,2022-03-10,2022-03-14,102,Chelyabinsk,target,video_and_photo,13,31054,0
98f1b2b3bc1d46318a884717612cedf9,unparticipation,2022-03-01,2022-03-06,126,Omsk,target,video_and_photo,14,53403,4
7660ae7e70bb41b59f4c30d2813b1628,unparticipation,2022-03-11,2022-03-15,100,Samara,email_maketing,video,3,55975,13
fcb7d5f8e14a48a380b71ab58f9dec4b,unparticipation,2022-03-18,2022-03-23,131,Kazan,social_media,no_reviews,10,15709,3
c450870550754582afe2c8bc3374cf3d,unparticipation,2022-03-08,2022-03-12,109,Novosibirsk,target,photo,16,42403,23
b2330dd7e90743248585c3ba1031fbfa,unparticipation,2022-03-11,2022-03-15,96,Kazan,target,video,13,16560,19
79350e3670d043849c2726c3238b123f,unparticipation,2022-03-07,2022-03-11,102,Samara,social_media,text,19,34717,5
dcadd238353b4c6599fc6fefec86ae1b,unparticipation,2022-03-07,2022-03-12,141,Kazan,target,photo,11,25499,28
8e585faac904457795afd176b761f4e8,unparticipation,2022-03-15,2022-03-19,99,region,target,video,4,41153,13
150b681ac5464f148efbf3b6ab57882f,unparticipation,2022-03-16,2022-03-20,117,Omsk,target,video_and_photo,16,53767,23
93b969fc1c444a7ba650097ac07afbe8,unparticipation,2022-03-17,2022-03-22,139,Saint Petersburg,email_maketing,text,12,12907,18
f1102ec4ed9a4ee2b2ebe860f38f4a81,unparticipation,2022-03-19,2022-03-24,131,Yekaterinburg,email_maketing,photo,7,57012,7
b667b8c282084cf4a33d53531a708e12,unparticipation,2022-03-02,2022-03-07,122,Chelyabinsk,target,photo,3,14153,31
48ab041d39fc4b96a108671d7747561d,unparticipation,2022-03-14,2022-03-18,118,Chelyabinsk,social_media,text,12,70255,1
596ef4559b6445f2adbce037c9782c56,unparticipation,2022-03-20,2022-03-25,124,Omsk,email_maketing,no_reviews,13,44250,24
1f4b324e64d4436c9f6f6711f166e902,unparticipation,2022-03-16,2022-03-21,142,Moscow,social_media,photo,15,73602,32
27e33c92cbce4f82b15776350c089e84,unparticipation,2022-03-03,2022-03-08,130,Saint Petersburg,social_media,video,12,23375,18
432f067f05f34f2c82fc648862f80f2c,unparticipation,2022-03-13,2022-03-17,108,Moscow,social_media,video_and_photo,15,67622,21
dc9009ded1c144cdb52d4186bebf25ee,unparticipation,2022-03-06,2022-03-11,133,Samara,target,no_reviews,19,44824,2
eac051235eff43f2a0a42255bc13fdf2,unparticipation,2022-03-01,2022-03-05,96,Kazan,target,no_reviews,7,49915,2
b31e9beae2914f7fb84c383ae4d0db48,unparticipation,2022-03-06,2022-03-11,134,Kazan,social_media,video,2,64844,14
71d4d3e5d53f40079a9956a15a7fee1f,unparticipation,2022-03-17,2022-03-21,99,Chelyabinsk,email_maketing,no_reviews,1,4171,1
9543c5442a574a33bce43c43c4cd7d3f,unparticipation,2022-03-10,2022-03-15,125,region,target,video,16,14780,7
a8b7e82ccde5411a8f9c064e81c7ad4f,unparticipation,2022-03-12,2022-03-16,109,Moscow,email_maketing,video,11,66020,10
29b95382c5b14ed4bc4182fbe4a7d65b,unparticipation,2022-03-06,2022-03-11,124,Novosibirsk,social_media,video,8,65764,21
d51a676908764bb18ec1297510903e39,unparticipation,2022-03-15,2022-03-20,130,Novosibirsk,email_maketing,photo,3,33442,24
2cc5e8967f8a4a40872239fcb64bbe50,unparticipation,2022-03-01,2022-03-06,141,Novosibirsk,email_maketing,video_and_photo,11,34485,1
8ee21c0557a34c2e84dd4805c435aa3f,unparticipation,2022-03-16,2022-03-20,117,Novosibirsk,email_maketing,video,15,17029,19
97c88e3d74054a4c8e1cb58d61c0de8f,unparticipation,2022-03-10,2022-03-14,114,Samara,target,no_reviews,10,38811,24
560fb84200514c069381bb983bf1ffb4,unparticipation,2022-03-04,2022-03-08,102,Novosibirsk,social_media,video_and_photo,3,62169,6
ffda7629447e422b953d0dcbcd462b5b,unparticipation,2022-03-03,2022-03-07,115,Saint Petersburg,target,video,9,22039,13
0fb380386c2149b8aaf4ec54d7ba2210,unparticipation,2022-03-11,2022-03-15,111,region,target,photo,8,75533,6
efbc465f866c41e283faafc6c02b62a5,unparticipation,2022-03-07,2022-03-12,123,Kazan,target,video,12,48815,13
a6756c8e93f540a4be72eb2e7808b537,unparticipation,2022-03-02,2022-03-06,116,Kazan,target,text,13,12096,23
4afec684bdc540b796ba48c5465bb778,unparticipation,2022-03-03,2022-03-08,121,Novosibirsk,email_maketing,no_reviews,15,75463,3
c520ea9d65494aab8f58ceeeccb4e428,unparticipation,2022-03-01,2022-03-05,105,Saint Petersburg,email_maketing,text,6,20430,19
5eb843a47dba4e6dbfbdd8f49caf5a30,unparticipation,2022-03-08,2022-03-12,113,Moscow,social_media,video_and_photo,9,43004,4
990981caf7864d80903452de6e404e63,unparticipation,2022-03-03,2022-03-08,142,region,email_maketing,no_reviews,1,72440,20
30a6d9d9fad04d92aa947bacd4b5a3f0,unparticipation,2022-03-09,2022-03-14,137,Omsk,social_media,video_and_photo,7,49907,21
d517928bc314495e9050809976e70b00,unparticipation,2022-03-15,2022-03-19,108,Saint Petersburg,target,text,12,24513,2
4443f6ec4fbf4e4f8d53db542493d662,unparticipation,2022-03-15,2022-03-19,98,Yekaterinburg,email_maketing,text,12,54783,7
fe02d29bf19144fbacb01aea1dc80133,unparticipation,2022-03-14,2022-03-18,105,Chelyabinsk,email_maketing,no_reviews,18,78602,4
7da95afb5e1541bbb5a4c6516c9b8b74,unparticipation,2022-03-04,2022-03-09,134,Omsk,social_media,video_and_photo,17,14811,22
90798b5d210240f5bee8998f10d82bd0,unparticipation,2022-03-09,2022-03-13,105,Novosibirsk,target,video_and_photo,7,16286,2
372ddc30d9a44849ba5724030d1197d9,unparticipation,2022-03-03,2022-03-07,116,Yekaterinburg,email_maketing,video_and_photo,16,10685,3
b40fe132eb7648e2bc01641f5d148bdd,unparticipation,2022-03-19,2022-03-24,125,Omsk,email_maketing,photo,18,16235,31
bb9d87e6aa0248dcbbc0a8154d8e36a4,unparticipation,2022-03-04,2022-03-09,129,Moscow,social_media,video,2,1864,5
48a0e04d21bd45bb9017ef7da2d1b83b,unparticipation,2022-03-04,2022-03-09,136,Omsk,email_maketing,no_reviews,19,24473,22
9848cee8626a49959eb56f8e250481e4,unparticipation,2022-03-03,2022-03-08,134,Yekaterinburg,social_media,no_reviews,18,46388,21
1de3e1ab548f406388870d8a138d7614,unparticipation,2022-03-04,2022-03-08,109,Yekaterinburg,target,video,18,64839,21
d9ab3294cb2f43eca8a6728a16092262,unparticipation,2022-03-13,2022-03-17,103,Novosibirsk,target,video,7,35077,6
bc9e23b007ec4dd39bbf8f7c6c0042e7,unparticipation,2022-03-20,2022-03-25,132,Saint Petersburg,social_media,text,19,61055,27
00a76b665195463e9a4bcfd03bb80b9f,unparticipation,2022-03-16,2022-03-21,127,Kazan,target,video_and_photo,10,31515,30
184baf295cf341789ea4fcd00ca63bce,unparticipation,2022-03-06,2022-03-10,118,Novosibirsk,social_media,text,6,84604,15
2218b615165645be9c5da9bb4cd80a98,unparticipation,2022-03-04,2022-03-08,102,Saint Petersburg,target,photo,7,7004,13
9c7f573304f34cf9b7644925ef381bd6,unparticipation,2022-03-10,2022-03-14,117,Yekaterinburg,target,video_and_photo,18,57537,20
61d8a38888d04989b1076e1824a112c5,unparticipation,2022-03-13,2022-03-18,135,Samara,target,video_and_photo,8,42481,15
c76a16b80615494bacb95107e363c3e5,unparticipation,2022-03-07,2022-03-11,108,Saint Petersburg,email_maketing,no_reviews,16,25042,6
9d7df52938a740edbb6d0a0b116734a3,unparticipation,2022-03-11,2022-03-16,130,region,social_media,text,12,68700,28
799dbc5126be467e9cea7c4d9d3eeb26,unparticipation,2022-03-19,2022-03-24,124,Novosibirsk,social_media,video,4,63388,15
3592efb72405491d932e91077f41fb54,unparticipation,2022-03-17,2022-03-22,128,Saint Petersburg,email_maketing,photo,14,77373,5
ea6a61ae7beb460aaa5d66d7e82acae6,unparticipation,2022-03-18,2022-03-23,123,Novosibirsk,target,video_and_photo,11,1376,3
85cce3fcbddd42ccaf97037830916b54,unparticipation,2022-03-10,2022-03-15,135,Samara,social_media,video,14,44910,13
0c555278659b47cc9707b9495c8ad1e0,unparticipation,2022-03-06,2022-03-11,136,Novosibirsk,target,text,11,50547,30
8f990d75e3784d34aae32a472a5070e6,unparticipation,2022-03-17,2022-03-22,120,Chelyabinsk,email_maketing,no_reviews,15,7922,1
d2fc65cb765e4a01b5eb930936ada168,unparticipation,2022-03-18,2022-03-23,122,Omsk,target,text,12,1890,12
bd8efd7a5bb24009af84efb795d6a43e,unparticipation,2022-03-18,2022-03-22,107,Yekaterinburg,email_maketing,text,17,45636,4
9c0d68599d9b4d2381b119a677c3f854,unparticipation,2022-03-07,2022-03-11,99,Samara,target,video,12,5463,13
0ca33edfbde542359054badcde0c6f37,unparticipation,2022-03-14,2022-03-18,101,region,social_media,video_and_photo,10,57639,0
43fd6a5c1b044fd4a707424b4d7a787e,unparticipation,2022-03-09,2022-03-13,116,Kazan,social_media,video_and_photo,6,75201,14
086731106d9e4b03aac0dbccece938fd,unparticipation,2022-03-03,2022-03-07,109,Novosibirsk,email_maketing,no_reviews,3,75895,1
cc4cdc73a2224123bd8028545e992888,unparticipation,2022-03-01,2022-03-06,135,Samara,email_maketing,text,6,21841,3
4d79705adb5a407fb24922dcfefe8344,unparticipation,2022-03-12,2022-03-16,104,Yekaterinburg,email_maketing,photo,19,6529,10
9af4ca685e494bdc809b609452646228,unparticipation,2022-03-03,2022-03-07,102,Saint Petersburg,social_media,video,13,40432,4
c3366d20c8f547519c7b480bd6b4cb93,unparticipation,2022-03-14,2022-03-19,129,Omsk,target,no_reviews,9,45675,20
62b3bf49e0c148ecb821897c81e9717b,unparticipation,2022-03-17,2022-03-22,139,Chelyabinsk,email_maketing,photo,18,18040,10
788f034cd4844d74874b4cad44d023db,unparticipation,2022-03-03,2022-03-08,137,Kazan,social_media,photo,2,2558,30
5930e417fd6f43dbafbfc9034fffde0c,unparticipation,2022-03-05,2022-03-10,139,Moscow,target,video,2,30535,20
3aaacd4f30b14257b03397fc087417ca,unparticipation,2022-03-07,2022-03-11,109,Kazan,email_maketing,no_reviews,12,80687,25
1732b6fe73f444d7af779cc73e86d0b9,unparticipation,2022-03-09,2022-03-14,138,Saint Petersburg,target,no_reviews,4,66341,28
fecd077efe084774955404bdf8c787b9,unparticipation,2022-03-15,2022-03-19,119,Samara,email_maketing,no_reviews,15,75632,14
4c6526f46c65419591b14549ccb6630b,unparticipation,2022-03-17,2022-03-22,135,Saint Petersburg,email_maketing,video_and_photo,18,84125,21
aec03ec377c840b5bba649caf2936dde,unparticipation,2022-03-15,2022-03-20,139,region,social_media,video,16,48027,1
430c9aa258fc474fbac38c50f64632ab,unparticipation,2022-03-09,2022-03-14,140,Novosibirsk,target,photo,3,25517,27
cf4bd7e285474312ace4bcbc3d39e3d0,unparticipation,2022-03-08,2022-03-12,108,Omsk,target,video_and_photo,19,62021,4
c2ac2b3b54b744a2a94764e6b37fb14e,unparticipation,2022-03-01,2022-03-05,118,Chelyabinsk,email_maketing,video_and_photo,11,17461,2
6720b4c32a204f2e815d2c8d62e9d676,unparticipation,2022-03-11,2022-03-15,103,Novosibirsk,email_maketing,no_reviews,7,78059,30
d6c2e723895e4d2693b57a775403047f,unparticipation,2022-03-19,2022-03-23,106,region,social_media,no_reviews,19,29807,18
169cfc5e186b4205a1fb26148877a441,unparticipation,2022-03-11,2022-03-15,113,Omsk,target,no_reviews,10,41641,16
1123b6052d3447f89f31782dc38756fa,unparticipation,2022-03-10,2022-03-14,117,Yekaterinburg,target,text,4,15940,25
3aad88f2951546daa7fb6d3c674d027a,unparticipation,2022-03-07,2022-03-11,101,Kazan,social_media,photo,16,71155,15
95a4c6b0225f4a48b5119415c4f5ee8b,unparticipation,2022-03-06,2022-03-11,121,Yekaterinburg,email_maketing,text,1,46365,16
e0194606a3eb4dc692548c06c267065d,unparticipation,2022-03-18,2022-03-23,140,Yekaterinburg,email_maketing,video,16,84250,21
54d74c39581a469a9d3249a86454c075,unparticipation,2022-03-12,2022-03-16,97,Kazan,email_maketing,photo,12,84559,11
fd89f433efbb4892a1e30b51546cbab2,unparticipation,2022-03-13,2022-03-17,98,Omsk,target,no_reviews,14,27497,26
2bed4db268d84f329063f5435441dfa1,unparticipation,2022-03-17,2022-03-22,142,Kazan,email_maketing,video,17,23933,20
333a0bbc479c4eba9f897ca78bd29964,unparticipation,2022-03-01,2022-03-06,135,Samara,email_maketing,no_reviews,5,80487,23
a5fcc5d1177047d7b8f04ccdd4972526,unparticipation,2022-03-01,2022-03-05,108,Saint Petersburg,social_media,photo,14,67151,6
6b50c5b8d23f43a6a15d8e7716f51fb3,unparticipation,2022-03-07,2022-03-11,103,Samara,email_maketing,text,11,67864,20
b90f7cb8e2e040fd9c51cb397b042819,unparticipation,2022-03-12,2022-03-17,133,Novosibirsk,social_media,text,6,11177,10
d6250ccee0074a528fcb575dabfa20db,unparticipation,2022-03-19,2022-03-23,111,Saint Petersburg,target,photo,3,63806,27
ef51c67ce0964d95846b889b8f915363,unparticipation,2022-03-05,2022-03-10,137,Saint Petersburg,email_maketing,text,14,15933,20
0f50c13879e641af81dd2793053f2e13,unparticipation,2022-03-20,2022-03-25,122,region,target,photo,6,12661,28
1ea6df464e9342dc8e493d75dd942abb,unparticipation,2022-03-08,2022-03-13,142,Yekaterinburg,email_maketing,video,3,52996,4
b3adeb92f5744acfb2dfe6680aeb1d74,unparticipation,2022-03-05,2022-03-10,138,Omsk,target,video_and_photo,1,12246,27
177dfdc91205494db8feb007cac39257,unparticipation,2022-03-03,2022-03-08,132,Moscow,email_maketing,video,19,27677,22
72cf0aec5c2943dea4ffc5de50ef8063,unparticipation,2022-03-11,2022-03-16,134,Yekaterinburg,social_media,video,14,68595,27
75e253bd9cb44dcfa1b8753aaf97f3bf,unparticipation,2022-03-14,2022-03-18,99,Yekaterinburg,email_maketing,no_reviews,8,69054,15
0c82649a2cdd476c8a80cdd8b405d2e0,unparticipation,2022-03-06,2022-03-10,104,Kazan,social_media,text,12,52085,29
9926e895b58f49fdbeffd74015ba8a09,unparticipation,2022-03-15,2022-03-19,109,Saint Petersburg,target,video,16,67230,32
522d852cd825430aa9c2ae901f4dc978,unparticipation,2022-03-16,2022-03-21,131,Omsk,social_media,no_reviews,19,64643,32
6ee17b8807f945fea13ef7ba14935b97,unparticipation,2022-03-12,2022-03-17,124,region,social_media,video,6,23495,2
fad94a1f2a7948609a41b7560264eb9a,unparticipation,2022-03-05,2022-03-09,101,Omsk,email_maketing,photo,4,10382,9
0bb5ced34a554c6786e302a70b7d5a47,unparticipation,2022-03-06,2022-03-10,104,Novosibirsk,email_maketing,photo,15,59225,14
211df3967e2b49b6895477b66b1afae0,unparticipation,2022-03-17,2022-03-21,118,Kazan,social_media,text,4,24738,18
9bb2d4c4a93a46a088cda31662804dfd,unparticipation,2022-03-06,2022-03-10,104,Omsk,target,photo,10,80776,13
e82f2325797e43a794960f9be638cbf8,unparticipation,2022-03-08,2022-03-13,135,Yekaterinburg,social_media,video,1,82842,3
1bb5452344a0486da842f6c51d62bda3,unparticipation,2022-03-07,2022-03-12,124,Omsk,target,video,14,56508,13
3ba8dadb55bf42148bed3bcae2ae0c3c,unparticipation,2022-03-03,2022-03-07,115,Chelyabinsk,target,text,10,18133,17
5642c5a18d2d478b899051aeb63db6af,unparticipation,2022-03-18,2022-03-23,126,region,target,video_and_photo,10,42118,2
ce9ecb5d4b664ad78ac2adbcead63d99,unparticipation,2022-03-05,2022-03-09,116,Saint Petersburg,social_media,photo,12,10618,28
a935747d7f3e4f75945f19053d38093e,unparticipation,2022-03-12,2022-03-16,106,Moscow,social_media,no_reviews,11,13967,23
17a57693423d460cbdbb1788562c7c34,unparticipation,2022-03-20,2022-03-24,103,Saint Petersburg,social_media,video,19,64268,23
5d071ca891c64d18832d4aec16444f90,unparticipation,2022-03-20,2022-03-25,120,Saint Petersburg,social_media,no_reviews,12,34260,20
88fe5adf419241c0a1531386d1feef27,unparticipation,2022-03-11,2022-03-15,107,region,target,no_reviews,13,21600,0
44f4b6e3cecf4a2092767631c6740c52,unparticipation,2022-03-20,2022-03-25,131,Omsk,social_media,photo,15,70818,5
bfc2616fd7f2467596ea0a3fa81211e5,unparticipation,2022-03-14,2022-03-18,118,region,target,text,3,68587,12
e9906a4af8594e22b7c65b1e9be330df,unparticipation,2022-03-16,2022-03-20,110,Samara,social_media,video_and_photo,12,75415,32
8944d78abc814adca0eafc8804434046,unparticipation,2022-03-01,2022-03-05,102,Yekaterinburg,target,video,2,33432,14
6cfa7ae28c3c43e58424534b790cf2d5,unparticipation,2022-03-15,2022-03-20,139,Samara,target,text,1,62831,11
cbbd27b9929b450b8fe51609d17dbbe8,unparticipation,2022-03-17,2022-03-21,106,Novosibirsk,social_media,text,8,66805,8
8b6fd3304bec4a85a5c9ff4d68ca038f,unparticipation,2022-03-18,2022-03-22,119,region,target,text,19,59424,6
a64fd66722534d3facc90911bcd8315c,unparticipation,2022-03-14,2022-03-19,137,Chelyabinsk,email_maketing,video,3,41151,18
ec2bf92d3a824678b74f5edcfcabb973,unparticipation,2022-03-13,2022-03-18,142,Moscow,target,no_reviews,15,66624,5
ad08e6dd2097471f91e5a3eddff09ccb,unparticipation,2022-03-16,2022-03-21,139,Moscow,social_media,video,2,3266,6
1b01e0bc284d436abcee359742582503,unparticipation,2022-03-18,2022-03-23,143,Novosibirsk,social_media,video,16,58588,8
1c74eed216e84611be9fa2d7fd2c6b17,unparticipation,2022-03-10,2022-03-14,113,Saint Petersburg,email_maketing,video_and_photo,12,8059,15
5385f37c13f14979bbbcd437e71ffb2c,unparticipation,2022-03-03,2022-03-08,141,Novosibirsk,social_media,video,19,11433,15
d362e5a914f447d6acfa72ae0598bb48,unparticipation,2022-03-05,2022-03-10,135,Chelyabinsk,email_maketing,photo,12,8848,10
77ab114a02c042d4adb0bbea01252bb7,unparticipation,2022-03-13,2022-03-18,129,Omsk,target,no_reviews,18,70512,2
ff3ddaeeafa54a78ba8fcc12a8c00d33,unparticipation,2022-03-07,2022-03-11,117,Samara,social_media,video_and_photo,7,40324,26
a9d1a4b616d24f168566a1689f04fba7,unparticipation,2022-03-16,2022-03-21,141,Novosibirsk,target,video_and_photo,15,19388,1
60d8a5df5e144317907e6096f2cc922d,unparticipation,2022-03-19,2022-03-24,143,Moscow,social_media,text,6,12578,4
1e047958f06b453782885939c99512be,unparticipation,2022-03-13,2022-03-17,115,Saint Petersburg,email_maketing,text,6,11769,0
04d5f0d5acf14718b741e60576642c82,unparticipation,2022-03-17,2022-03-21,109,Saint Petersburg,email_maketing,no_reviews,1,64854,0
eee9cbba8b7f429ea226bcc193c40294,unparticipation,2022-03-02,2022-03-06,111,region,target,text,4,65297,9
a24c727f88834ff0a4f4ef0601fb7977,unparticipation,2022-03-10,2022-03-14,112,Chelyabinsk,email_maketing,no_reviews,7,71660,11
adb4ff4df0cb47bb876b9565a1433279,unparticipation,2022-03-06,2022-03-11,141,Novosibirsk,target,text,18,28065,18
0e29ece55a79490cadab6990215eae3a,unparticipation,2022-03-17,2022-03-21,97,region,email_maketing,no_reviews,13,14952,9
0f99a0ff8aed44ddae52fbb6c0ff36d6,unparticipation,2022-03-06,2022-03-10,111,Yekaterinburg,target,video_and_photo,3,81241,12
53ffb7b72684448bbb2e0ea47affdb64,unparticipation,2022-03-06,2022-03-11,137,Yekaterinburg,email_maketing,video_and_photo,10,39921,15
041298f4ef7b40838590f63d6f910abb,unparticipation,2022-03-12,2022-03-17,132,Chelyabinsk,target,text,2,20752,4
6f1e5fe9ae224043a719ea7060fde746,unparticipation,2022-03-09,2022-03-13,103,region,social_media,video_and_photo,19,43283,19
c7234b40477f4a90ab622d8f8cafa0de,unparticipation,2022-03-12,2022-03-16,98,Kazan,social_media,text,16,62235,32
19644c8899e44149a74732c1fef0faba,unparticipation,2022-03-10,2022-03-15,134,Samara,email_maketing,photo,6,45492,19
5fc2802b9d6a443c8e9e829bdef8b2f1,unparticipation,2022-03-04,2022-03-08,115,Moscow,social_media,text,9,9003,7
e86ec51d566c4520a0dd8b0e8cea8ae1,unparticipation,2022-03-11,2022-03-16,131,Omsk,email_maketing,no_reviews,15,47962,11
dc71507057d44d62994dc618975f8dc8,unparticipation,2022-03-18,2022-03-22,111,Moscow,target,text,16,66813,25
319c54ce9965437a99bdf6e2a583ba9b,unparticipation,2022-03-06,2022-03-10,117,Samara,email_maketing,photo,13,51027,25
d72153c889614a53a93e70e9e7986830,unparticipation,2022-03-18,2022-03-23,122,Samara,social_media,photo,2,70105,25
ce7e9ff689c64ec0b53eb3885e92b9a1,unparticipation,2022-03-20,2022-03-24,107,Omsk,target,photo,18,71120,20
a40f7ce015f04a4aa5620de14f4ed225,unparticipation,2022-03-01,2022-03-06,140,Kazan,email_maketing,video,2,12375,4
32195266c50a403d8fb279b84bc762af,unparticipation,2022-03-16,2022-03-21,120,Kazan,target,no_reviews,3,59206,7
812abfad077e4e10998823d71dd299b8,unparticipation,2022-03-08,2022-03-12,118,Saint Petersburg,social_media,text,5,68882,18
bd17cd3e012842bab8bf1a14edef6691,unparticipation,2022-03-20,2022-03-25,128,Novosibirsk,social_media,photo,19,48155,17
185a194195084433afdb8e51f866c54c,unparticipation,2022-03-11,2022-03-16,141,Saint Petersburg,social_media,photo,18,2366,9
e542897f22c642c2b44db1a617d052b7,unparticipation,2022-03-07,2022-03-11,113,Samara,email_maketing,video,3,81100,21
fbca29ece8ad421eb704a346c9886300,unparticipation,2022-03-01,2022-03-05,116,Saint Petersburg,email_maketing,video_and_photo,19,68299,11
56c8b0b7cced4a57bb9c967c2acdd72a,unparticipation,2022-03-01,2022-03-06,128,Moscow,social_media,no_reviews,10,33433,2
29ea165aa3ef48608ebd50e0a42778d3,unparticipation,2022-03-19,2022-03-23,100,Omsk,social_media,text,8,54489,32
7df569a4287c4a3fa503be3a88ed46bb,unparticipation,2022-03-05,2022-03-10,125,Yekaterinburg,target,video_and_photo,3,32281,12
a35c3857572643f0b55e3fa80c91f100,unparticipation,2022-03-01,2022-03-06,141,Omsk,social_media,photo,7,16926,18
5c93be75da1349af9bafbebe7d08d8bb,unparticipation,2022-03-01,2022-03-06,128,Kazan,target,video,4,5638,0
e2d79220af214b60a2c6acb8486faadc,unparticipation,2022-03-07,2022-03-11,97,Chelyabinsk,target,text,2,35666,11
ee2134879805459f9e5afcd3566fc673,unparticipation,2022-03-16,2022-03-20,96,Samara,email_maketing,photo,13,43472,8
2ef0b704e66840e38a9fd546dd670ff9,unparticipation,2022-03-09,2022-03-13,101,region,target,video,1,10477,9
a175e15e90904b2184abde62fba796b5,unparticipation,2022-03-18,2022-03-23,143,Yekaterinburg,social_media,text,16,73061,20
7efde30fe4314fc88f730ff4901dc963,unparticipation,2022-03-01,2022-03-06,138,Novosibirsk,target,no_reviews,2,7619,18
9b9bd7af8a2d4f059ceac82fada37035,unparticipation,2022-03-01,2022-03-06,121,Moscow,target,video,17,11746,28
347616f6a5c54916813253e5aeccc037,unparticipation,2022-03-04,2022-03-09,125,Omsk,social_media,video,4,39891,14
34ef1f86d9c349498c5cd319ddf365d7,unparticipation,2022-03-01,2022-03-05,109,region,email_maketing,text,18,14019,21
4615f9f80553480da8c15cb6c73bf9d5,unparticipation,2022-03-14,2022-03-18,104,Novosibirsk,email_maketing,video_and_photo,7,35234,14
1ef3fc9d22d64290b5695e263193dd56,unparticipation,2022-03-06,2022-03-10,96,Omsk,email_maketing,video,4,24221,26
833caec09cfd4fc79e028117725eb3dd,unparticipation,2022-03-01,2022-03-05,96,Novosibirsk,email_maketing,text,16,21873,15
c79d6dcb686c4010af4522ddf59cd4c3,unparticipation,2022-03-01,2022-03-06,132,Saint Petersburg,email_maketing,video_and_photo,4,14823,2
8097df7dcc5049a49a42538eb7cb39c7,unparticipation,2022-03-01,2022-03-06,139,Yekaterinburg,target,photo,13,69432,32
99119befeff047a98a1e55c3b8a6b60e,unparticipation,2022-03-04,2022-03-09,136,Omsk,target,video,4,73891,19
75aa922ead114b2fa303a2a23759a8cd,unparticipation,2022-03-12,2022-03-17,123,Novosibirsk,social_media,no_reviews,3,19120,14
cee41ec8924248e886f14e7dd6130a64,unparticipation,2022-03-10,2022-03-14,102,region,email_maketing,photo,6,19811,12
d2c26f7a58724498a6874fae07547af8,unparticipation,2022-03-06,2022-03-11,137,Moscow,email_maketing,no_reviews,12,79834,4
b29c605233ed4c43909b1d59e8dcf597,unparticipation,2022-03-09,2022-03-13,112,Yekaterinburg,target,video,12,28309,1
004478c84cb74027999d6467dcbe3466,unparticipation,2022-03-18,2022-03-22,98,Samara,social_media,video,3,82715,12
abfe7507d0e44f0da92fd7773f5f2715,unparticipation,2022-03-10,2022-03-14,96,Novosibirsk,social_media,video,18,27104,28
1d51d1d9eee447d39d4279963d0457ff,unparticipation,2022-03-19,2022-03-23,108,Samara,target,video_and_photo,13,76692,5
a512f41b66a14476af455ab9cc6bfed3,unparticipation,2022-03-03,2022-03-08,127,Chelyabinsk,target,no_reviews,1,13852,23
08f916944def48e88fbb7e86e602f105,unparticipation,2022-03-18,2022-03-22,102,Kazan,social_media,text,9,24925,22
f907ebf21eb344a1b1704dd1527cd701,unparticipation,2022-03-15,2022-03-19,97,Saint Petersburg,email_maketing,no_reviews,9,68153,23
769e02882cf04ec3b98d18220b8c5adb,unparticipation,2022-03-15,2022-03-20,127,Saint Petersburg,target,video,11,7640,17
0cf70ace425a4c73a187ccdd117de5ba,unparticipation,2022-03-12,2022-03-17,132,region,email_maketing,no_reviews,9,84680,5
226d57c14c114991afb8972811aefb80,unparticipation,2022-03-16,2022-03-20,108,Novosibirsk,target,video,2,40750,31
4db436991ee7414b9c54205fcc0b7648,unparticipation,2022-03-07,2022-03-12,131,Chelyabinsk,social_media,video,2,8403,17
a9abe9e8c7234b5f9a2a7b23955681d0,unparticipation,2022-03-11,2022-03-15,99,Samara,target,photo,19,83693,13
996a362cbe9147a89ebaf875f572dfdd,unparticipation,2022-03-17,2022-03-22,125,Chelyabinsk,email_maketing,video_and_photo,8,12982,4
b1287844564149b3aa1f8334e099dd53,unparticipation,2022-03-10,2022-03-14,117,Saint Petersburg,email_maketing,no_reviews,3,41955,11
5976e5b724854ec4a5774a55d40177d2,unparticipation,2022-03-18,2022-03-22,114,Omsk,email_maketing,video,5,79644,16
040cfe7a77284cd081a7bd545a9f7ff3,unparticipation,2022-03-03,2022-03-07,101,Kazan,social_media,video,4,46876,12
3574227bca004be0aedba6b827c74623,unparticipation,2022-03-07,2022-03-11,111,Saint Petersburg,social_media,video,12,38516,0
995b9294662740bcbe7f871c67dcd843,unparticipation,2022-03-19,2022-03-24,124,Yekaterinburg,social_media,video_and_photo,1,27019,2
